timestamp,txHashes,end_timestamp,sender_shard,receiver_shard,sender,receiver,mini_block_hash,timestamp_difference,has_corresponding_AAT,is_affected_by_AAT
1712679097.807542,8b5983c28b688a2e2101d30b457745f1a93be359808cf3ef93bbb5303dedd717,1712679124,0,2,erd1uv40ahysflse896x4ktnh6ecx43u7cmy9wnxnvcyp7deg299a4sq6vaywa,erd1fggp5ru0jhcjrp5rjqyqrnvhr3sz3v2e0fm3ktknvlg7mcyan54qzccnan,b5be2f068cfe9e41551d98f1f70fa186b412687a3098b17a35c0efa0a242d3c3,26.192457914352417,0,0
1712679097.807542,2ff6be574790e3c740a170dc4cfdea9638234b2cb3700f89d0600ee509b459dc,1712679172,1,2,erd1qyu5wthldzr8wx5c9ucg8kjagg0jfs53s8nr3zpz3hypefsdd8ssycr6th,erd1dc3yzxxeq69wvf583gw0h67td226gu2ahpk3k50qdgzzym8npltq7ndgha,a0b1fa13e7703a911f9f2a3486c2fdbe481f8720a4c75f995f3d1e71633f86ab,74.19245791435242,0,0
1712679097.807542,4ca60e63ba07ad006f8f313cd52c0603de1cc892c057676faa5140e86aba37e1,1712679100,0,1,erd1spyavw0956vq68xj8y4tenjpq2wd5a9p2c6j8gsz7ztyrnpxrruqzu66jx,erd18tudnj2z8vjh0339yu3vrkgzz2jpz8mjq0uhgnmklnap6z33qqeszq2yn4,1d7ed9be49e826787f705e465f4c32fed9f2ce9bc60e6da1eee1f547ae77310c,2.192457914352417,0,0
1712679099.346647,5a20bc7c1d96fbd1185debb8879b662ddf2737c443bb44e93237fc577acacca5,1712679172,1,0,erd1qyu5wthldzr8wx5c9ucg8kjagg0jfs53s8nr3zpz3hypefsdd8ssycr6th,erd1spyavw0956vq68xj8y4tenjpq2wd5a9p2c6j8gsz7ztyrnpxrruqzu66jx,fb884b9741721b9cf99d3c3e5e03772d5fe3f1a4329b78fecf41d975c644dd84,72.65335297584534,0,0
1712679099.346647,f39311c00a541e2ff7de6139d3900a69c10f43391770977c7b7d96a0aa802819,1712679100,2,1,erd1k2s324ww2g0yj38qn2ch2jwctdy8mnfxep94q9arncc6xecg3xaq6mjse8,erd1qyu5wthldzr8wx5c9ucg8kjagg0jfs53s8nr3zpz3hypefsdd8ssycr6th,09391399a6b6d1ad0032c7f24ef6d6f9e372352573b1ec26ddfdd608d3fb7581,0.6533529758453369,0,0
1712679099.346647,76afe49b051434fb6aa4217ac9265da249a47d0cbd1ae1c6e21ace3660d18069,1712679124,0,2,erd1uv40ahysflse896x4ktnh6ecx43u7cmy9wnxnvcyp7deg299a4sq6vaywa,erd1fggp5ru0jhcjrp5rjqyqrnvhr3sz3v2e0fm3ktknvlg7mcyan54qzccnan,b5be2f068cfe9e41551d98f1f70fa186b412687a3098b17a35c0efa0a242d3c3,24.653352975845337,0,0
1712679099.346647,3d0ab2e12a962aa7fe1c658cd27f6f5da1c0d058e4e770047f86026722f5168c,1712679172,1,2,erd1qyu5wthldzr8wx5c9ucg8kjagg0jfs53s8nr3zpz3hypefsdd8ssycr6th,erd1dc3yzxxeq69wvf583gw0h67td226gu2ahpk3k50qdgzzym8npltq7ndgha,a0b1fa13e7703a911f9f2a3486c2fdbe481f8720a4c75f995f3d1e71633f86ab,72.65335297584534,0,0
1712679099.346647,806073ea8de0f1ea918354e2caebfd19027febc536c812c99352ef9c5e73f869,1712679100,0,1,erd1spyavw0956vq68xj8y4tenjpq2wd5a9p2c6j8gsz7ztyrnpxrruqzu66jx,erd18tudnj2z8vjh0339yu3vrkgzz2jpz8mjq0uhgnmklnap6z33qqeszq2yn4,1d7ed9be49e826787f705e465f4c32fed9f2ce9bc60e6da1eee1f547ae77310c,0.6533529758453369,0,0
1712679101.518138,f3cf3da66e2a86dc0933fcd3d42ec6597a3f8715166a6420fb1b3156d5ea9539,1712679172,1,0,erd1qyu5wthldzr8wx5c9ucg8kjagg0jfs53s8nr3zpz3hypefsdd8ssycr6th,erd1spyavw0956vq68xj8y4tenjpq2wd5a9p2c6j8gsz7ztyrnpxrruqzu66jx,fb884b9741721b9cf99d3c3e5e03772d5fe3f1a4329b78fecf41d975c644dd84,70.48186206817627,0,0
1712679101.518138,428852b1e764137d07ec742173c207d6d7dcbf72a884fb38b9032174c9d71926,1712679106,2,1,erd1k2s324ww2g0yj38qn2ch2jwctdy8mnfxep94q9arncc6xecg3xaq6mjse8,erd1qyu5wthldzr8wx5c9ucg8kjagg0jfs53s8nr3zpz3hypefsdd8ssycr6th,4fb00b7b359a90fb2d37d078f11e831a5350ae92acca598adfdc4623206bd7dc,4.4818620681762695,0,0
